Unnamed: 0,Model Year,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City (L/100 km),Fuel Consumption(Hwy (L/100 km)),Fuel Consumption(Comb (L/100 km)),Fuel Consumption(Comb (mpg)),CO2 Emissions(g/km),CO2 Rating,Smog Rating,Fuel Efficiency City,Fuel Efficiency Highway,Fuel Efficiency Combined,Engine Group,Efficiency Ratio City,Efficiency Ratio Highway,Efficiency Ratio Combined,Emission Rate CO2 level
265,2022,11,167,2,6.2,8,21,3,18.1,11.4,15.1,19,352,3,1,0.0552486187845303,0.087719298245614,0.0662251655629139,4,0.008911067545891984,0.014148273910582904,0.010681478316599016,0.49
266,2022,11,168,2,6.2,8,3,3,18.6,11.3,15.3,18,359,2,1,0.053763440860215,0.0884955752212389,0.065359477124183,4,0.008671522719389516,0.01427347987439337,0.010541851149061773,0.32
267,2022,11,168,2,6.2,8,21,3,18.1,11.4,15.1,19,352,3,1,0.0552486187845303,0.087719298245614,0.0662251655629139,4,0.008911067545891984,0.014148273910582904,0.010681478316599016,0.49
268,2022,11,171,1,3.6,6,3,2,12.4,7.8,10.3,27,242,5,5,0.0806451612903225,0.1282051282051282,0.0970873786407767,4,0.022401433691756248,0.035612535612535606,0.026968716289104636,0.83
269,2022,11,172,1,5.7,8,3,2,14.7,9.4,12.3,23,289,4,3,0.0680272108843537,0.1063829787234042,0.08130081300813,4,0.011934598400763807,0.01866368047779021,0.014263300527742105,0.66
270,2022,11,172,1,6.4,8,3,3,15.8,9.6,13.0,22,305,3,1,0.0632911392405063,0.1041666666666666,0.0769230769230769,4,0.00988924050632911,0.016276041666666654,0.012019230769230765,0.49
271,2022,11,173,1,3.6,6,3,2,12.8,8.7,11.0,26,258,4,5,0.078125,0.1149425287356322,0.0909090909090909,4,0.021701388888888888,0.031928480204342274,0.02525252525252525,0.66
272,2022,11,175,1,6.4,8,3,3,15.8,9.6,13.0,22,305,3,1,0.0632911392405063,0.1041666666666666,0.0769230769230769,4,0.00988924050632911,0.016276041666666654,0.012019230769230765,0.49
273,2022,11,174,1,6.2,8,3,3,19.0,11.5,15.6,18,368,2,1,0.0526315789473684,0.0869565217391304,0.0641025641025641,4,0.00848896434634974,0.014025245441795226,0.010339123242349047,0.32
274,2022,11,228,8,3.6,6,3,2,12.7,9.6,11.3,25,265,4,7,0.0787401574803149,0.1041666666666666,0.0884955752212389,4,0.02187226596675414,0.028935185185185168,0.024582104228121914,0.66
275,2022,11,228,8,5.7,8,3,2,16.7,10.9,14.1,20,331,3,5,0.059880239520958,0.091743119266055,0.0709219858156028,4,0.010505305179115439,0.016095284081764034,0.01244245365186014,0.49
276,2022,11,229,8,6.4,8,3,3,18.3,12.2,15.6,18,363,2,1,0.0546448087431694,0.0819672131147541,0.0641025641025641,4,0.008538251366120218,0.012807377049180328,0.01001602564102564,0.32
277,2022,12,18,7,1.3,4,4,2,10.0,7.9,9.1,31,221,5,6,0.1,0.1265822784810126,0.1098901098901098,0,0.07692307692307693,0.09737098344693278,0.08453085376162292,0.83
278,2022,13,110,7,2.3,4,8,2,12.1,11.2,11.7,24,275,4,5,0.0826446280991735,0.0892857142857142,0.0854700854700854,2,0.035932446999640655,0.038819875776397485,0.03716090672612409,0.66
279,2022,13,110,7,2.3,4,22,2,12.1,11.4,11.8,24,277,4,5,0.0826446280991735,0.087719298245614,0.0847457627118644,2,0.035932446999640655,0.038138825324180003,0.036845983787767135,0.66
280,2022,13,110,7,2.7,6,8,2,12.8,11.9,12.4,23,291,4,6,0.078125,0.0840336134453781,0.0806451612903225,3,0.028935185185185182,0.03112356053532522,0.029868578255674995,0.66
281,2022,13,111,7,2.3,4,8,2,13.5,14.0,13.7,21,323,3,5,0.074074074074074,0.0714285714285714,0.072992700729927,2,0.03220611916264087,0.031055900621118,0.031735956839098696,0.49
282,2022,13,111,7,2.3,4,22,2,14.9,13.5,14.3,20,336,3,5,0.0671140939597315,0.074074074074074,0.0699300699300699,2,0.029180040852057176,0.03220611916264087,0.030404378230465174,0.49
283,2022,13,111,7,2.7,6,8,2,14.1,14.1,14.1,20,331,3,6,0.0709219858156028,0.0709219858156028,0.0709219858156028,3,0.02626740215392696,0.02626740215392696,0.02626740215392696,0.49
284,2022,13,112,7,2.3,4,8,2,13.1,13.1,13.1,22,308,3,5,0.0763358778625954,0.0763358778625954,0.0763358778625954,2,0.03318951211417191,0.03318951211417191,0.03318951211417191,0.49
285,2022,13,112,7,2.3,4,22,2,13.8,12.4,13.2,21,310,3,5,0.072463768115942,0.0806451612903225,0.0757575757575757,2,0.03150598613736609,0.03506311360448804,0.03293807641633727,0.49
286,2022,13,113,7,2.3,4,8,2,13.1,13.8,13.4,21,314,3,5,0.0763358778625954,0.072463768115942,0.0746268656716417,2,0.03318951211417191,0.03150598613736609,0.032446463335496396,0.49
287,2022,13,113,7,2.3,4,22,2,13.8,13.1,13.5,21,317,3,5,0.072463768115942,0.0763358778625954,0.074074074074074,2,0.03150598613736609,0.03318951211417191,0.03220611916264087,0.49
288,2022,13,113,7,2.7,6,8,2,14.1,14.1,14.1,20,331,3,6,0.0709219858156028,0.0709219858156028,0.0709219858156028,3,0.02626740215392696,0.02626740215392696,0.02626740215392696,0.49
289,2022,13,114,7,1.5,3,3,2,9.3,8.4,8.9,32,209,5,7,0.1075268817204301,0.119047619047619,0.1123595505617977,0,0.07168458781362007,0.07936507936507933,0.07490636704119846,0.83
290,2022,13,114,7,2.0,4,12,2,11.1,9.0,10.2,27,240,5,5,0.0900900900900901,0.1111111111111111,0.0980392156862745,1,0.04504504504504505,0.05555555555555555,0.04901960784313725,0.83
291,2022,13,242,7,2.0,4,10,2,10.4,8.0,9.3,30,219,5,5,0.0961538461538461,0.125,0.1075268817204301,1,0.04807692307692305,0.0625,0.05376344086021505,0.83
292,2022,13,243,7,2.0,4,3,2,11.5,8.4,10.1,28,238,5,6,0.0869565217391304,0.119047619047619,0.099009900990099,1,0.0434782608695652,0.0595238095238095,0.0495049504950495,0.83
293,2022,13,243,7,2.0,4,12,2,11.6,8.5,10.2,28,239,5,6,0.0862068965517241,0.1176470588235294,0.0980392156862745,1,0.04310344827586205,0.0588235294117647,0.04901960784313725,0.83
294,2022,13,243,7,2.7,6,12,2,12.6,9.3,11.2,25,262,4,5,0.0793650793650793,0.1075268817204301,0.0892857142857142,3,0.02939447383891826,0.0398247710075667,0.03306878306878304,0.66
295,2022,13,260,7,1.5,3,3,2,8.5,6.8,7.8,36,182,6,7,0.1176470588235294,0.1470588235294117,0.1282051282051282,0,0.07843137254901959,0.09803921568627445,0.08547008547008546,1.0
296,2022,13,261,7,1.5,3,3,2,9.0,7.6,8.4,34,198,6,7,0.1111111111111111,0.131578947368421,0.119047619047619,0,0.07407407407407407,0.08771929824561399,0.07936507936507933,1.0
297,2022,13,261,7,2.0,4,3,2,10.5,7.5,9.2,31,216,5,5,0.0952380952380952,0.1333333333333333,0.108695652173913,1,0.0476190476190476,0.06666666666666665,0.0543478260869565,0.83
298,2022,13,262,7,2.5,4,14,2,5.4,6.3,5.8,49,136,8,7,0.1851851851851851,0.1587301587301587,0.1724137931034483,2,0.07407407407407404,0.06349206349206347,0.06896551724137931,1.0
299,2022,13,263,7,2.5,4,14,2,5.5,6.4,5.9,48,139,8,7,0.1818181818181818,0.15625,0.1694915254237288,2,0.07272727272727272,0.0625,0.06779661016949153,1.0
300,2022,13,264,8,3.5,6,8,2,14.8,10.6,12.9,22,304,3,6,0.0675675675675675,0.0943396226415094,0.0775193798449612,4,0.019305019305019287,0.026954177897574115,0.022148394241417485,0.49
301,2022,13,265,8,3.5,6,8,2,15.4,11.2,13.5,21,317,3,6,0.0649350649350649,0.0892857142857142,0.074074074074074,4,0.01855287569573283,0.02551020408163263,0.021164021164021142,0.49
302,2022,13,266,8,3.5,6,8,2,14.5,12.3,13.5,21,317,3,6,0.0689655172413793,0.08130081300813,0.074074074074074,4,0.019704433497536943,0.02322880371660857,0.021164021164021142,0.49
303,2022,13,267,8,3.5,6,8,2,15.2,12.3,13.9,20,326,3,6,0.0657894736842105,0.08130081300813,0.0719424460431654,4,0.018796992481203,0.02322880371660857,0.02055498458376154,0.49
304,2022,13,268,8,2.3,4,0,2,11.7,8.6,10.3,27,242,5,6,0.0854700854700854,0.1162790697674418,0.0970873786407767,2,0.03716090672612409,0.05055611729019209,0.04221190375685944,0.83
305,2022,13,269,8,2.3,4,0,2,12.0,9.0,10.7,26,252,5,6,0.0833333333333333,0.1111111111111111,0.0934579439252336,2,0.036231884057971,0.04830917874396135,0.040633888663145046,0.83
306,2022,13,271,8,2.3,4,8,2,12.2,10.5,11.5,25,269,4,6,0.0819672131147541,0.0952380952380952,0.0869565217391304,2,0.03563791874554527,0.041407867494824,0.03780718336483931,0.66
307,2022,13,272,8,2.3,4,8,2,12.5,11.0,11.8,24,277,4,6,0.08,0.0909090909090909,0.0847457627118644,2,0.034782608695652174,0.039525691699604744,0.036845983787767135,0.66
308,2022,13,268,8,3.0,6,0,2,13.4,9.8,11.8,24,277,4,5,0.0746268656716417,0.1020408163265306,0.0847457627118644,3,0.024875621890547234,0.03401360544217687,0.02824858757062147,0.66
309,2022,13,270,8,3.3,6,8,2,10.1,9.0,9.6,29,225,5,6,0.099009900990099,0.1111111111111111,0.1041666666666666,4,0.030003000300030003,0.03367003367003367,0.03156565656565655,0.83
310,2022,13,273,6,2.7,6,8,2,12.1,9.4,10.9,26,256,5,6,0.0826446280991735,0.1063829787234042,0.091743119266055,3,0.030609121518212407,0.039401103230890445,0.03397893306150185,0.83
311,2022,13,274,6,2.7,6,8,2,13.5,10.1,12.0,24,282,4,6,0.074074074074074,0.099009900990099,0.0833333333333333,3,0.027434842249657036,0.03667033370003667,0.030864197530864182,0.66
312,2022,13,279,6,3.3,6,8,2,12.1,9.8,11.1,25,260,4,6,0.0826446280991735,0.1020408163265306,0.0900900900900901,4,0.025043826696719243,0.030921459492888062,0.027300027300027306,0.66
313,2022,13,279,6,3.3,6,8,1,16.8,12.8,15.0,19,249,5,6,0.0595238095238095,0.078125,0.0666666666666666,4,0.018037518037518033,0.023674242424242424,0.020202020202020183,0.83
314,2022,13,273,6,3.5,6,8,2,13.1,9.9,11.7,24,275,4,6,0.0763358778625954,0.101010101010101,0.0854700854700854,4,0.0218102508178844,0.028860028860028857,0.0244200244200244,0.66
315,2022,13,274,6,3.5,6,8,2,13.7,10.0,12.0,24,281,4,6,0.072992700729927,0.1,0.0833333333333333,4,0.020855057351407715,0.028571428571428574,0.0238095238095238,0.66
316,2022,13,279,6,5.0,8,8,2,14.4,10.8,12.8,22,300,3,5,0.0694444444444444,0.0925925925925925,0.078125,4,0.013888888888888881,0.0185185185185185,0.015625,0.49
317,2022,13,279,6,5.0,8,8,1,20.8,14.3,17.9,16,298,4,5,0.048076923076923,0.0699300699300699,0.0558659217877095,4,0.0096153846153846,0.013986013986013979,0.0111731843575419,0.66
318,2022,13,280,6,5.0,8,8,2,14.7,10.6,12.9,22,302,3,5,0.0680272108843537,0.0943396226415094,0.0775193798449612,4,0.01360544217687074,0.01886792452830188,0.01550387596899224,0.49
319,2022,13,280,6,5.0,8,8,1,20.1,14.1,17.4,16,289,4,5,0.0497512437810945,0.0709219858156028,0.0574712643678161,4,0.0099502487562189,0.01418439716312056,0.01149425287356322,0.66
320,2022,13,275,6,2.7,6,8,2,12.9,10.1,11.7,24,274,4,6,0.0775193798449612,0.099009900990099,0.0854700854700854,3,0.0287108814240597,0.03667033370003667,0.03165558721114274,0.66
321,2022,13,277,6,3.3,6,8,2,12.6,10.7,11.8,24,277,4,6,0.0793650793650793,0.0934579439252336,0.0847457627118644,4,0.024050024050024033,0.02832058906825261,0.025680534155110426,0.66
322,2022,13,277,6,3.3,6,8,1,17.3,13.1,15.4,18,256,5,6,0.0578034682080924,0.0763358778625954,0.0649350649350649,4,0.01751620248730073,0.023132084200786485,0.019677292404565123,0.83
323,2022,13,275,6,3.5,6,8,2,13.5,10.3,12.1,23,284,4,6,0.074074074074074,0.0970873786407767,0.0826446280991735,4,0.021164021164021142,0.027739251040221912,0.023612750885478144,0.66
324,2022,13,276,6,3.5,6,8,2,14.6,11.0,13.0,22,304,3,6,0.0684931506849315,0.0909090909090909,0.0769230769230769,4,0.019569471624266144,0.025974025974025972,0.021978021978021973,0.49
325,2022,13,277,6,5.0,8,8,2,14.7,10.8,12.9,22,304,3,5,0.0680272108843537,0.0925925925925925,0.0775193798449612,4,0.01360544217687074,0.0185185185185185,0.01550387596899224,0.49
326,2022,13,277,6,5.0,8,8,1,21.2,14.2,18.1,16,301,3,5,0.0471698113207547,0.0704225352112676,0.0552486187845303,4,0.00943396226415094,0.01408450704225352,0.01104972375690606,0.49
327,2022,13,278,6,5.0,8,8,2,15.1,10.7,13.1,22,308,3,5,0.0662251655629139,0.0934579439252336,0.0763358778625954,4,0.01324503311258278,0.01869158878504672,0.015267175572519078,0.49
328,2022,13,278,6,5.0,8,8,1,20.7,14.2,17.8,16,295,4,5,0.0483091787439613,0.0704225352112676,0.0561797752808988,4,0.00966183574879226,0.01408450704225352,0.01123595505617976,0.66
329,2022,13,285,6,3.5,6,8,2,15.8,13.2,14.6,19,344,3,6,0.0632911392405063,0.0757575757575757,0.0684931506849315,4,0.01808318264014466,0.02164502164502163,0.019569471624266144,0.49
330,2022,13,286,6,3.5,6,8,2,16.8,13.2,15.2,19,357,2,6,0.0595238095238095,0.0757575757575757,0.0657894736842105,4,0.01700680272108843,0.02164502164502163,0.018796992481203,0.32
331,2022,13,283,6,3.5,6,8,2,16.0,14.4,15.3,18,359,2,6,0.0625,0.0694444444444444,0.065359477124183,4,0.017857142857142856,0.01984126984126983,0.01867413632119514,0.32
332,2022,13,284,6,3.5,6,8,2,16.6,14.8,15.8,18,370,2,6,0.0602409638554216,0.0675675675675675,0.0632911392405063,4,0.017211703958691888,0.019305019305019287,0.01808318264014466,0.32
333,2022,13,287,6,3.5,6,8,2,14.3,11.8,13.2,21,310,3,6,0.0699300699300699,0.0847457627118644,0.0757575757575757,4,0.01998001998001997,0.024213075060532687,0.02164502164502163,0.49
334,2022,13,288,6,3.5,6,8,2,14.7,11.7,13.3,21,313,3,6,0.0680272108843537,0.0854700854700854,0.075187969924812,4,0.0194363459669582,0.0244200244200244,0.021482277121374856,0.49
335,2022,13,281,6,3.5,6,8,2,9.8,9.7,9.7,29,228,5,6,0.1020408163265306,0.1030927835051546,0.1030927835051546,4,0.029154518950437313,0.029455081001472743,0.029455081001472743,0.83
336,2022,13,282,6,3.5,6,8,2,10.3,10.0,10.2,28,238,5,6,0.0970873786407767,0.1,0.0980392156862745,4,0.027739251040221912,0.028571428571428574,0.02801120448179271,0.83
337,2022,13,316,13,3.5,6,6,3,19.9,12.8,16.7,17,395,2,3,0.050251256281407,0.078125,0.059880239520958,4,0.014357501794687715,0.022321428571428572,0.017108639863130857,0.32
338,2022,13,417,5,2.0,4,3,2,10.7,8.1,9.6,29,226,5,5,0.0934579439252336,0.1234567901234568,0.1041666666666666,1,0.0467289719626168,0.0617283950617284,0.0520833333333333,0.83
339,2022,13,418,5,2.5,4,14,2,5.6,7.1,6.3,45,147,8,6,0.1785714285714285,0.1408450704225352,0.1587301587301587,2,0.0714285714285714,0.05633802816901408,0.06349206349206347,1.0
340,2022,13,434,12,2.3,4,0,2,11.0,7.4,9.3,30,220,5,5,0.0909090909090909,0.1351351351351351,0.1075268817204301,2,0.039525691699604744,0.05875440658049352,0.04675081813931744,0.83
341,2022,13,434,12,2.3,4,8,2,11.4,7.9,9.8,29,231,5,5,0.087719298245614,0.1265822784810126,0.1020408163265306,2,0.038138825324180003,0.05503577325261418,0.044365572315882874,0.83
342,2022,13,435,12,2.3,4,8,2,11.7,8.6,10.3,27,242,5,5,0.0854700854700854,0.1162790697674418,0.0970873786407767,2,0.03716090672612409,0.05055611729019209,0.04221190375685944,0.83
343,2022,13,434,12,2.3,4,21,2,11.5,8.2,10.0,28,236,5,5,0.0869565217391304,0.1219512195121951,0.1,2,0.03780718336483931,0.05302226935312831,0.04347826086956522,0.83
344,2022,13,435,12,2.3,4,21,2,11.9,8.7,10.5,27,246,5,5,0.0840336134453781,0.1149425287356322,0.0952380952380952,2,0.036536353671903526,0.049975012493753135,0.041407867494824,0.83
345,2022,13,434,12,5.0,8,8,2,15.2,9.7,12.7,22,298,4,3,0.0657894736842105,0.1030927835051546,0.0787401574803149,4,0.0131578947368421,0.02061855670103092,0.01574803149606298,0.66
346,2022,13,434,12,5.0,8,21,2,16.1,10.1,13.4,21,314,3,3,0.062111801242236,0.099009900990099,0.0746268656716417,4,0.0124223602484472,0.0198019801980198,0.01492537313432834,0.49
347,2022,13,436,12,2.3,4,0,2,11.7,8.1,10.1,28,237,5,5,0.0854700854700854,0.1234567901234568,0.099009900990099,2,0.03716090672612409,0.05367686527106818,0.04304778303917348,0.83
348,2022,13,436,12,2.3,4,8,2,12.0,8.5,10.4,27,244,5,5,0.0833333333333333,0.1176470588235294,0.0961538461538461,2,0.036231884057971,0.05115089514066496,0.04180602006688961,0.83
349,2022,13,437,12,2.3,4,8,2,12.1,8.9,10.7,26,252,5,5,0.0826446280991735,0.1123595505617977,0.0934579439252336,2,0.035932446999640655,0.048851978505129436,0.040633888663145046,0.83
350,2022,13,436,12,2.3,4,21,2,11.8,8.6,10.4,27,244,5,5,0.0847457627118644,0.1162790697674418,0.0961538461538461,2,0.036845983787767135,0.05055611729019209,0.04180602006688961,0.83
351,2022,13,437,12,2.3,4,21,2,12.3,9.2,10.9,26,256,5,5,0.08130081300813,0.108695652173913,0.091743119266055,2,0.03534817956875218,0.047258979206049136,0.03988831272437174,0.83
352,2022,13,436,12,5.0,8,8,2,15.8,10.4,13.4,21,314,3,3,0.0632911392405063,0.0961538461538461,0.0746268656716417,4,0.01265822784810126,0.01923076923076922,0.01492537313432834,0.49
353,2022,13,438,12,5.0,8,8,2,15.2,10.1,12.9,22,302,3,3,0.0657894736842105,0.099009900990099,0.0775193798449612,4,0.0131578947368421,0.0198019801980198,0.01550387596899224,0.49
354,2022,13,438,12,5.0,8,21,2,17.1,11.2,14.5,19,339,3,3,0.0584795321637426,0.0892857142857142,0.0689655172413793,4,0.01169590643274852,0.017857142857142842,0.013793103448275858,0.49
355,2022,13,536,6,2.3,4,8,2,11.9,9.7,10.9,26,256,5,6,0.0840336134453781,0.1030927835051546,0.091743119266055,2,0.036536353671903526,0.044822949350067226,0.03988831272437174,0.83
356,2022,13,537,6,2.3,4,8,2,12.4,9.7,11.2,25,262,4,6,0.0806451612903225,0.1030927835051546,0.0892857142857142,2,0.03506311360448804,0.044822949350067226,0.038819875776397485,0.66
357,2022,13,538,6,2.3,4,8,2,12.4,12.3,12.4,23,291,4,3,0.0806451612903225,0.08130081300813,0.0806451612903225,2,0.03506311360448804,0.03534817956875218,0.03506311360448804,0.66
358,2022,13,572,12,5.2,8,6,3,19.9,12.7,16.7,17,392,2,3,0.050251256281407,0.0787401574803149,0.059880239520958,4,0.009663703131039808,0.015142337976983635,0.011515430677107308,0.32
359,2022,13,638,9,2.0,4,12,2,9.8,8.9,9.4,30,221,5,6,0.1020408163265306,0.1123595505617977,0.1063829787234042,1,0.0510204081632653,0.05617977528089885,0.0531914893617021,0.83
360,2022,13,639,9,2.0,4,12,2,9.8,8.9,9.4,30,221,5,5,0.1020408163265306,0.1123595505617977,0.1063829787234042,1,0.0510204081632653,0.05617977528089885,0.0531914893617021,0.83
361,2022,13,639,9,2.0,4,12,1,13.3,11.9,12.7,22,211,5,5,0.075187969924812,0.0840336134453781,0.0787401574803149,1,0.037593984962406,0.04201680672268905,0.03937007874015745,0.83
362,2022,13,638,9,2.5,4,10,2,12.0,8.9,10.6,27,249,5,5,0.0833333333333333,0.1123595505617977,0.0943396226415094,2,0.03333333333333332,0.04494382022471908,0.03773584905660376,0.83
363,2022,13,640,9,2.0,4,12,2,10.0,8.3,9.2,31,216,5,6,0.1,0.1204819277108433,0.108695652173913,1,0.05,0.06024096385542165,0.0543478260869565,0.83
364,2022,13,641,9,2.0,4,12,2,10.0,8.3,9.2,31,216,5,5,0.1,0.1204819277108433,0.108695652173913,1,0.05,0.06024096385542165,0.0543478260869565,0.83
365,2022,13,641,9,2.0,4,12,1,14.7,11.3,13.2,21,219,5,5,0.0680272108843537,0.0884955752212389,0.0757575757575757,1,0.03401360544217685,0.04424778761061945,0.03787878787878785,0.83
366,2022,13,640,9,2.5,4,10,2,12.1,9.0,10.6,27,249,5,5,0.0826446280991735,0.1111111111111111,0.0943396226415094,2,0.0330578512396694,0.04444444444444444,0.03773584905660376,0.83
367,2022,15,302,0,3.3,6,12,3,13.5,9.1,11.5,25,273,4,3,0.074074074074074,0.1098901098901098,0.0869565217391304,4,0.022446689113355758,0.033300033300033276,0.02635046113306982,0.66
368,2022,15,303,1,2.5,4,12,3,10.8,7.9,9.5,30,225,5,5,0.0925925925925925,0.1265822784810126,0.1052631578947368,2,0.037037037037037,0.05063291139240504,0.042105263157894715,0.83
369,2022,15,303,1,3.5,6,12,3,14.8,9.9,12.6,22,298,4,5,0.0675675675675675,0.101010101010101,0.0793650793650793,4,0.019305019305019287,0.028860028860028857,0.02267573696145123,0.66
370,2022,15,304,1,5.0,8,12,3,15.0,10.1,12.8,22,303,3,5,0.0666666666666666,0.099009900990099,0.078125,4,0.013333333333333319,0.0198019801980198,0.015625,0.49
371,2022,15,317,7,2.5,4,12,3,10.7,8.4,9.7,29,229,5,5,0.0934579439252336,0.119047619047619,0.1030927835051546,2,0.03738317757009344,0.0476190476190476,0.04123711340206184,0.83
372,2022,15,317,7,3.5,6,12,3,12.9,10.0,11.6,24,275,4,5,0.0775193798449612,0.1,0.0862068965517241,4,0.022148394241417485,0.028571428571428574,0.024630541871921173,0.66
373,2022,15,318,8,2.5,4,12,3,11.3,9.5,10.5,27,248,5,5,0.0884955752212389,0.1052631578947368,0.0952380952380952,2,0.03539823008849556,0.042105263157894715,0.038095238095238085,0.83
374,2022,15,318,8,3.5,6,12,3,12.9,10.4,11.8,24,279,4,5,0.0775193798449612,0.0961538461538461,0.0847457627118644,4,0.022148394241417485,0.027472527472527458,0.024213075060532687,0.66
375,2022,14,86,8,2.0,4,4,2,10.6,8.0,9.4,30,221,5,7,0.0943396226415094,0.125,0.1063829787234042,1,0.0471698113207547,0.0625,0.0531914893617021,0.83
376,2022,14,86,8,3.6,6,4,2,12.3,8.8,10.7,26,252,5,6,0.08130081300813,0.1136363636363636,0.0934579439252336,4,0.022583559168925,0.031565656565656554,0.025960539979231555,0.83
377,2022,14,87,8,2.0,4,4,2,10.8,8.7,9.9,29,232,5,7,0.0925925925925925,0.1149425287356322,0.101010101010101,1,0.04629629629629625,0.0574712643678161,0.0505050505050505,0.83
378,2022,14,87,8,3.6,6,4,2,12.6,9.2,11.0,26,259,4,6,0.0793650793650793,0.108695652173913,0.0909090909090909,4,0.022045855379188694,0.030193236714975834,0.02525252525252525,0.66
379,2022,14,152,5,2.5,4,1,2,12.2,9.4,10.9,26,257,5,6,0.0819672131147541,0.1063829787234042,0.091743119266055,2,0.03278688524590164,0.04255319148936168,0.036697247706422,0.83
380,2022,14,152,5,2.8,4,1,0,11.8,7.9,10.1,28,270,4,3,0.0847457627118644,0.1265822784810126,0.099009900990099,3,0.03026634382566586,0.04520795660036165,0.03536067892503536,0.66
381,2022,14,152,5,3.6,6,3,2,12.9,9.3,11.3,25,263,4,6,0.0775193798449612,0.1075268817204301,0.0884955752212389,4,0.021533161068044777,0.029868578255675026,0.024582104228121914,0.66
382,2022,14,153,5,2.5,4,1,2,12.6,9.9,11.4,25,267,4,6,0.0793650793650793,0.101010101010101,0.087719298245614,2,0.03174603174603172,0.0404040404040404,0.0350877192982456,0.66
383,2022,14,153,5,2.8,4,1,0,12.2,8.4,10.5,27,283,4,3,0.0819672131147541,0.119047619047619,0.0952380952380952,3,0.029274004683840754,0.04251700680272107,0.03401360544217686,0.66
384,2022,14,153,5,3.6,6,3,2,14.0,9.9,12.1,23,283,4,6,0.0714285714285714,0.101010101010101,0.0826446280991735,4,0.019841269841269833,0.02805836139169472,0.022956841138659305,0.66
385,2022,14,575,6,2.7,4,3,2,12.5,10.6,11.6,24,274,4,6,0.08,0.0943396226415094,0.0862068965517241,3,0.029629629629629627,0.03494060097833681,0.03192848020434226,0.66
386,2022,14,575,6,3.0,6,0,0,10.2,7.8,9.1,31,245,5,3,0.0980392156862745,0.1282051282051282,0.1098901098901098,3,0.0326797385620915,0.04273504273504273,0.036630036630036604,0.83
387,2022,14,585,6,5.3,8,1,2,16.2,12.3,14.5,19,341,3,3,0.0617283950617284,0.08130081300813,0.0689655172413793,4,0.011646866992778943,0.01533977603926981,0.013012361743656472,0.49
388,2022,14,585,6,5.3,8,1,1,21.5,16.0,19.1,15,321,3,3,0.0465116279069767,0.0625,0.0523560209424083,4,0.008775778850372963,0.01179245283018868,0.009878494517435528,0.49
389,2022,14,575,6,5.3,8,3,2,15.1,11.3,13.4,21,314,3,6,0.0662251655629139,0.0884955752212389,0.0746268656716417,4,0.012495314257153566,0.01669727834362998,0.014080540692762586,0.49
390,2022,14,575,6,5.3,8,0,2,14.4,11.3,13.0,22,305,3,6,0.0694444444444444,0.0884955752212389,0.0769230769230769,4,0.013102725366876303,0.01669727834362998,0.014513788098693756,0.49
391,2022,14,576,6,2.7,4,3,2,13.9,12.0,13.1,22,306,3,6,0.0719424460431654,0.0833333333333333,0.0763358778625954,3,0.026645350386357552,0.030864197530864182,0.02827254735651681,0.49
392,2022,14,581,6,2.7,4,3,2,14.7,13.1,14.0,20,328,3,6,0.0680272108843537,0.0763358778625954,0.0714285714285714,3,0.025195263290501372,0.02827254735651681,0.026455026455026443,0.49
393,2022,14,576,6,3.0,6,0,0,10.5,9.1,9.9,29,265,4,3,0.0952380952380952,0.1098901098901098,0.101010101010101,3,0.03174603174603174,0.036630036630036604,0.03367003367003366,0.66
394,2022,14,581,6,3.0,6,0,0,11.8,10.3,11.2,25,298,4,3,0.0847457627118644,0.0970873786407767,0.0892857142857142,3,0.02824858757062147,0.032362459546925564,0.029761904761904736,0.66
395,2022,14,580,6,5.3,8,1,2,16.5,12.8,14.8,19,347,3,3,0.0606060606060606,0.078125,0.0675675675675675,4,0.011435105774728416,0.01474056603773585,0.01274859765425802,0.49
396,2022,14,580,6,5.3,8,1,1,22.0,16.4,19.5,14,326,3,3,0.0454545454545454,0.0609756097560975,0.0512820512820512,4,0.008576329331046302,0.011504832029452359,0.00967585873246249,0.49
397,2022,14,584,6,5.3,8,1,2,17.4,14.7,16.2,17,380,2,3,0.0574712643678161,0.0680272108843537,0.0617283950617284,4,0.010843634786380396,0.012835322808368623,0.011646866992778943,0.32
398,2022,14,584,6,5.3,8,1,1,23.1,19.6,21.5,13,358,2,3,0.0432900432900432,0.0510204081632653,0.0465116279069767,4,0.008167932696234566,0.009626492106276472,0.008775778850372963,0.32
399,2022,14,576,6,5.3,8,3,2,15.6,11.9,13.9,20,327,3,6,0.0641025641025641,0.0840336134453781,0.0719424460431654,4,0.012094823415578132,0.015855398763278888,0.013574046423238754,0.49
400,2022,14,581,6,5.3,8,3,2,16.9,13.3,15.3,18,359,2,6,0.0591715976331361,0.075187969924812,0.065359477124183,4,0.011164452383610584,0.01418640941977585,0.012331976815883584,0.32
401,2022,14,576,6,5.3,8,0,2,14.9,12.0,13.6,21,318,3,6,0.0671140939597315,0.0833333333333333,0.0735294117647058,4,0.012663036596175755,0.015723270440251565,0.01387347391786902,0.49
402,2022,14,577,6,5.3,8,0,2,16.8,12.4,14.8,19,347,3,6,0.0595238095238095,0.0806451612903225,0.0675675675675675,4,0.011230907457322548,0.015216068167985377,0.01274859765425802,0.49
